Year,rcp45_tmax,rcp45_tmin,rcp85_tmax,rcp85_tmin
2039,26.343594306049795,11.782273131672582,26.717660142348727,12.23311832740211
2040,26.30740658362987,11.911743772242005,26.65186832740216,12.08934608540926
2041,26.44519572953737,12.06399021352314,26.71069839857654,12.253936832740235
2042,26.373976868327407,11.900845195729515,26.749977758007105,12.296485765124546
2043,26.233696619217085,11.91859430604984,26.72370996441282,12.317971530249107
2044,26.328936832740226,11.967704626334527,26.750489323843397,12.301423487544467
2045,26.59644128113877,12.019328291814933,26.934653024911032,12.387811387900342
2046,26.669550711743803,11.993038256227749,26.98812277580072,12.464768683274029
2047,26.68193950177937,12.086854982206432,27.169461743772217,12.743438612099625
2048,26.601779359430623,12.031961743772225,27.20814056939503,12.709141459074715
2049,26.823398576512428,12.13899021352313,27.291725978647666,12.755182384341653
2050,26.82375444839857,12.221952846975114,27.386565836298928,12.881138790035608
2051,26.620262455516013,12.217660142348736,27.32671263345196,12.779448398576505
2052,26.873287366548038,12.299199288256204,27.295818505338104,12.820796263345187
2053,26.76450177935942,12.284274911032016,27.594506227758018,13.089457295373675
2054,26.98770017793595,12.4243994661922,27.786699288256216,13.134897686832746
2055,26.95444839857652,12.412010676156573,27.72324288256226,13.232050711743796
2056,26.957606761565838,12.382851423487525,27.76757117437723,13.223354092526677
2057,26.952157473309626,12.316637010676176,27.932473309608554,13.385253558718887
2058,27.24699733096088,12.53934608540925,28.0132784697509,13.385831850533805
2059,27.273598754448408,12.635920818505324,28.02208629893238,13.433963523131695
2060,27.191948398576532,12.59608540925268,27.942037366548053,13.441058718861198
2061,27.22464412811388,12.544595195729528,28.313033807829186,13.607762455516026
2062,27.15705071174375,12.515169039145913,28.23936832740213,13.685097864768693
2063,27.084541814946647,12.519706405693967,28.30754003558718,13.676601423487568
2064,27.049332740213515,12.477513345195744,28.50186832740212,13.73189501779359
2065,27.252869217081862,12.543749999999989,28.253358540925266,13.745151245551595
2066,27.160209074733075,12.50878558718864,28.55680604982205,14.03245106761568
2067,27.18778914590746,12.463879003558702,28.508696619217066,13.966236654804275
2068,27.21690391459077,12.467148576512447,28.719350533807805,13.940925266903891
2069,26.99134786476868,12.440235765124555,28.87991548042703,14.15540480427046
2070,27.180960854092522,12.61181049822062,28.871241103202863,14.230693950177908
2071,27.249933274021373,12.622353202846966,28.922664590747328,14.354759786476848
2072,27.335475978647708,12.727735765124578,28.81930604982205,14.29686387900358
2073,27.431717081850532,12.710031138790045,29.001334519572936,14.416214412811373
2074,27.45469306049825,12.788167259786462,29.1483096085409,14.51174377224197
2075,27.537455516014234,12.847330960854096,29.07969306049825,14.46450177935941
2076,27.529003558718838,12.834141459074715,29.278425266903923,14.549577402135242
2077,27.42233096085409,12.767237544483974,29.362855871886097,14.674977758007117
2078,27.396730427046236,12.769194839857676,29.27540035587192,14.658652135231307
2079,27.678870106761565,12.882495551601437,29.64230427046266,14.9536921708185
2080,27.534608540925266,12.908607651245575,29.509475088967967,14.877869217081866
2081,27.295129003558717,12.830271352313163,29.578625444839872,14.958140569395027
2082,27.46683718861209,12.790702846975082,29.657451067615682,15.02086298932386
2083,27.492771352313184,12.879626334519573,29.924332740213515,15.196930604982185
2084,27.48053825622776,12.82989323843418,29.91163256227759,15.187366548042688
2085,27.47824733096087,12.821596975088994,29.88667704626334,15.230293594306033
2086,27.68892348754445,12.942015124555152,29.824043594306033,15.24991103202848
2087,27.603269572953767,12.77900355871884,29.74250444839857,15.265435943060481
2088,27.60642793594309,12.882206405693974,29.944661921708192,15.3034252669039
2089,27.370818505338093,12.818060498220632,30.054225978647708,15.343171708185023
2090,27.56725978647688,12.807495551601448,30.2715524911032,15.58729982206404
2091,27.485831850533827,12.879537366548051,30.21503558718859,15.449999999999989
2092,27.625600533807805,12.915435943060515,30.418683274021358,15.649488434163684
2093,27.649132562277604,12.86576957295375,30.768905693950163,15.911254448398552
2094,27.4434830960854,12.812522241992896,30.572019572953767,15.831872775800722
2095,27.50818505338077,12.878180604982221,30.604515124555178,15.898354092526688
2096,27.467437722419906,12.784630782918155,30.630582740213534,15.985676156583624
2097,27.749332740213504,12.986254448398595,30.82277580071173,16.06619217081851
2098,27.690524911032014,13.002402135231307,30.746708185053365,15.964123665480427
2099,27.44842081850533,12.885053380782892,30.79799822064058,16.089457295373677
